index,params
5090,0.858426
5091,0.559386
5092,0.587386
5093,0.129306
5094,0.316346
5095,1.073466
5096,0.587386
5097,0.400346
5098,0.316346
5099,0.372346
5100,0.344346
5101,0.587386
5102,0.316346
5103,0.587386
5104,0.587386
5105,0.587386
5106,0.157306
5107,0.587386
5108,0.400346
5109,0.615386
5110,0.101306
5111,0.643386
5112,0.559386
5113,0.559386
5114,0.372346
5115,1.101466
5116,0.830426
5117,0.428346
5118,0.316346
5119,0.344346
5120,0.587386
5121,0.372346
5122,0.344346
5123,0.073306
5124,0.344346
5125,0.101306
5126,0.372346
5127,0.587386
5128,0.615386
5129,0.587386
5130,0.344346
5131,0.316346
5132,0.101306
5133,0.559386
5134,0.559386
5135,0.157306
5136,0.372346
5137,0.559386
5138,0.559386
5139,0.587386
5140,0.372346
5141,0.316346
5142,0.643386
5143,0.559386
5144,0.372346
5145,0.344346
5146,0.372346
5147,0.316346
5148,0.101306
5149,0.344346
5150,0.344346
5151,0.587386
5152,0.073306
5153,0.129306
5154,0.101306
5155,0.615386
5156,0.372346
5157,0.372346
5158,0.372346
5159,0.344346
5160,0.185306
5161,0.316346
5162,0.101306
5163,0.316346
5164,0.101306
5165,0.344346
5166,0.372346
5167,0.185306
5168,0.344346
5169,0.830426
5170,0.073306
5171,0.073306
5172,0.587386
5173,0.559386
5174,0.073306
5175,0.316346
5176,1.073466
5177,0.101306
5178,0.372346
5179,0.129306
5180,0.129306
5181,0.372346
5182,0.400346
5183,0.587386
5184,0.344346
5185,0.372346
5186,0.400346
5187,0.830426
5188,0.316346
5189,0.073306
5190,0.587386
5191,0.400346
5192,0.316346
5193,0.316346
5194,0.316346
5195,0.559386
5196,0.316346
5197,0.428346
5198,0.372346
5199,0.372346
5200,0.316346
5201,0.129306
5202,0.587386
5203,0.101306
5204,0.615386
5205,0.316346
5206,0.643386
5207,1.101466
5208,0.157306
5209,0.344346
5210,0.830426
5211,0.101306
5212,0.157306
5213,0.559386
5214,0.587386
5215,0.615386
5216,0.372346
5217,0.101306
5218,0.344346
5219,0.316346
5220,0.372346
5221,0.101306
5222,0.372346
5223,0.400346
5224,0.372346
5225,0.615386
5226,0.587386
5227,0.129306
5228,0.073306
5229,0.587386
5230,0.615386
5231,0.559386
5232,0.428346
5233,0.372346
5234,0.615386
5235,0.587386
5236,0.802426
5237,0.316346
5238,0.129306
5239,0.587386
5240,0.344346
5241,0.344346
5242,0.101306
5243,0.101306
5244,0.830426
5245,0.129306
5246,0.101306
5247,0.372346
5248,0.587386
5249,0.559386
5250,0.344346
5251,0.615386
5252,0.129306
5253,0.101306
5254,0.587386
5255,0.344346
5256,0.587386
5257,0.344346
5258,0.157306
5259,0.157306
5260,0.344346
5261,0.101306
5262,1.045466
5263,0.372346
5264,0.073306
5265,0.157306
5266,0.643386
5267,0.587386
5268,0.587386
5269,0.587386
5270,0.316346
5271,0.400346
5272,0.372346
5273,0.316346
5274,0.101306
5275,0.073306
5276,0.316346
5277,0.802426
5278,0.316346
5279,0.316346
5280,0.372346
5281,0.372346
5282,1.045466
5283,0.157306
5284,0.316346
5285,0.129306
5286,0.372346
5287,0.615386
5288,0.344346
5289,0.559386
5290,0.344346
5291,0.372346
5292,1.073466
5293,0.129306
5294,0.316346
5295,0.316346
5296,0.372346
5297,0.129306
5298,0.587386
5299,0.157306
5300,0.101306
5301,0.830426
5302,0.344346
5303,0.101306
5304,1.045466
5305,0.316346
5306,0.372346
5307,0.344346
5308,0.559386
5309,0.344346
5310,0.316346
5311,0.344346
5312,0.587386
5313,0.615386
5314,0.559386
5315,1.073466
5316,0.344346
5317,0.129306
5318,0.344346
5319,0.344346
5320,0.073306
5321,0.587386
5322,0.129306
5323,0.372346
5324,0.615386
5325,0.559386
5326,0.316346
5327,0.830426
5328,0.802426
5329,0.344346
5330,0.157306
5331,0.129306
5332,0.101306
5333,0.559386
5334,0.559386
5335,0.802426
5336,0.559386
5337,0.101306
5338,0.587386
5339,0.101306
5340,0.101306
5341,0.316346
5342,1.045466
5343,0.101306
5344,0.101306
5345,0.316346
5346,0.587386
5347,0.344346
5348,0.316346
5349,0.587386
5350,0.344346
5351,0.316346
5352,0.344346
5353,0.587386
5354,0.587386
5355,0.316346
5356,0.587386
5357,0.344346
5358,0.344346
5359,0.344346
5360,0.559386
5361,0.129306
5362,0.344346
5363,0.316346
5364,0.372346
5365,0.587386
5366,0.344346
5367,0.587386
5368,0.316346
5369,0.587386
5370,0.587386
5371,0.316346
5372,0.073306
5373,0.101306
5374,0.830426
5375,0.344346
5376,0.344346
5377,0.400346
5378,0.587386
5379,0.400346
5380,0.559386
5381,0.344346
5382,0.615386
5383,0.372346
5384,0.587386
5385,0.344346
5386,0.344346
5387,0.372346
5388,0.587386
5389,0.344346
5390,0.344346
5391,0.559386
5392,0.344346
5393,0.129306
5394,0.372346
5395,0.344346
5396,0.802426
5397,0.344346
5398,0.344346
5399,0.372346
5400,0.316346
5401,0.073306
5402,0.802426
5403,0.344346
5404,0.615386
5405,0.559386
5406,0.344346
5407,0.344346
5408,0.101306
5409,0.073306
5410,0.587386
5411,0.587386
5412,0.073306
5413,0.344346
5414,0.344346
5415,0.129306
5416,0.129306
5417,0.129306
5418,0.101306
5419,0.316346
5420,0.559386
5421,0.372346
5422,0.101306
5423,0.643386
5424,0.587386
5425,0.344346
5426,0.372346
5427,0.559386
5428,0.316346
5429,0.559386
5430,0.587386
5431,0.372346
5432,0.073306
5433,0.129306
5434,0.101306
5435,0.129306
5436,0.802426
5437,0.372346
5438,0.157306
5439,0.344346
5440,0.615386
5441,0.587386
5442,0.185306
5443,0.129306
5444,0.587386
5445,0.316346
5446,0.372346
5447,0.615386
5448,0.559386
5449,0.101306
5450,0.344346
5451,0.101306
5452,0.129306
5453,0.316346
5454,0.587386
5455,0.344346
5456,0.344346
5457,0.344346
5458,0.344346
5459,0.587386
5460,0.316346
5461,0.101306
5462,0.344346
5463,0.830426
5464,0.073306
5465,0.129306
5466,0.615386
5467,0.559386
5468,0.316346
5469,0.129306
5470,0.316346
5471,0.372346
5472,0.101306
5473,0.344346
5474,0.372346
5475,0.344346
5476,0.559386
5477,0.559386
5478,0.830426
5479,0.157306
5480,0.316346
5481,0.830426
5482,0.587386
5483,0.802426
5484,0.587386
5485,0.185306
5486,0.587386
5487,0.157306
5488,0.400346
5489,0.073306
5490,0.129306
5491,0.316346
5492,0.129306
5493,0.344346
5494,0.587386
5495,0.129306
5496,0.587386
5497,0.830426
5498,0.101306
5499,0.101306
5500,0.372346
5501,0.316346
5502,0.559386
5503,0.400346
5504,0.073306
5505,0.830426
5506,0.129306
5507,0.073306
5508,0.073306
5509,0.587386
5510,0.344346
5511,0.316346
5512,0.428346
5513,0.316346
5514,0.559386
5515,0.101306
5516,0.802426
5517,0.344346
5518,0.400346
5519,0.372346
5520,0.344346
5521,0.802426
5522,0.157306
5523,0.316346
5524,0.802426
5525,1.073466
5526,0.858426
5527,0.129306
5528,0.101306
5529,0.316346
5530,0.344346
5531,0.344346
5532,0.559386
5533,0.587386
5534,0.101306
5535,0.344346
5536,0.559386
5537,0.157306
5538,0.073306
5539,0.802426
5540,0.559386
5541,0.101306
5542,0.559386
5543,0.073306
5544,0.802426
5545,0.643386
5546,0.316346
5547,0.316346
5548,0.344346
5549,0.559386
5550,0.344346
5551,0.129306
5552,0.559386
5553,0.344346
5554,0.802426
5555,0.615386
5556,0.587386
5557,0.802426
5558,0.344346
5559,0.344346
5560,0.372346
5561,0.157306
5562,0.559386
5563,1.316506
5564,0.316346
5565,0.344346
5566,0.316346
5567,0.559386
5568,0.643386
5569,0.316346
5570,0.615386
5571,0.372346
5572,0.587386
5573,0.157306
5574,0.587386
5575,0.587386
5576,0.400346
5577,0.587386
5578,0.372346
5579,0.157306
5580,0.101306
5581,0.129306
5582,0.344346
5583,0.073306
5584,0.858426
5585,0.073306
5586,0.344346
5587,0.400346
5588,0.129306
5589,0.559386
5590,1.045466
5591,0.587386
5592,0.101306
5593,0.372346
5594,0.157306
5595,0.316346
5596,0.858426
5597,0.129306
5598,0.316346
5599,0.316346
5600,0.344346
5601,0.372346
5602,0.615386
5603,0.157306
5604,0.157306
5605,0.559386
5606,0.129306
5607,0.129306
5608,0.316346
5609,1.045466
5610,0.129306
5611,0.587386
5612,0.129306
5613,0.372346
5614,0.101306
5615,0.344346
5616,0.400346
5617,0.830426
5618,0.157306
5619,0.372346
5620,0.559386
5621,0.559386
5622,0.129306
5623,0.400346
5624,0.316346
5625,0.344346
5626,0.316346
5627,0.344346
5628,0.129306
5629,0.344346
5630,0.372346
5631,0.344346
5632,0.372346
5633,0.615386
5634,0.400346
5635,0.372346
5636,0.456346
5637,0.101306
5638,0.101306
5639,0.344346
5640,0.073306
5641,0.587386
5642,0.587386
5643,0.316346
5644,0.344346
5645,0.372346
5646,0.372346
5647,0.101306
5648,0.073306
5649,0.587386
5650,0.372346
5651,0.101306
5652,0.802426
5653,0.344346
5654,0.587386
5655,0.643386
5656,0.400346
5657,0.185306
5658,0.372346
5659,0.316346
5660,0.316346
5661,0.344346
5662,0.587386
5663,0.316346
5664,0.830426
5665,0.073306
5666,0.316346
5667,0.344346
5668,0.559386
5669,0.559386
5670,0.316346
5671,0.587386
5672,0.316346
5673,1.045466
5674,0.559386
5675,0.316346
5676,0.802426
5677,0.559386
5678,0.316346
5679,0.559386
5680,0.316346
5681,0.073306
5682,0.802426
5683,0.316346
5684,0.157306
5685,0.101306
5686,0.344346
5687,0.101306
5688,0.344346
5689,0.372346
5690,0.073306
5691,0.129306
5692,0.559386
5693,0.344346
5694,0.615386
5695,0.316346
5696,0.344346
5697,0.587386
5698,1.288506
5699,0.400346
5700,0.101306
5701,0.372346
5702,0.316346
5703,0.344346
5704,0.372346
5705,0.587386
5706,0.129306
5707,0.559386
5708,0.615386
5709,0.559386
5710,0.587386
5711,0.615386
5712,0.587386
5713,0.157306
5714,0.316346
5715,0.316346
5716,0.587386
5717,0.559386
5718,0.615386
5719,0.830426
5720,0.344346
5721,1.316506
5722,0.101306
5723,0.400346
5724,0.073306
5725,0.372346
5726,0.587386
5727,0.316346
5728,0.587386
5729,0.587386
5730,0.559386
5731,0.559386
5732,0.129306
5733,0.316346
5734,0.802426
5735,0.316346
5736,0.643386
5737,0.344346
5738,0.344346
5739,0.101306
5740,0.400346
5741,0.372346
5742,0.559386
5743,0.316346
5744,0.344346
5745,0.643386
5746,0.344346
5747,0.344346
5748,0.129306
5749,0.830426
5750,0.615386
5751,0.559386
5752,0.316346
5753,0.587386
5754,0.559386
5755,0.344346
5756,0.587386
5757,0.316346
5758,0.344346
5759,0.073306
5760,0.316346
5761,0.587386
5762,0.073306
5763,0.559386
5764,0.101306
5765,0.372346
5766,0.344346
5767,0.129306
5768,0.129306
5769,0.559386
5770,0.344346
5771,0.615386
5772,0.559386
5773,0.344346
5774,0.559386
5775,0.587386
5776,0.830426
5777,0.101306
5778,0.615386
5779,0.316346
5780,0.802426
5781,0.344346
5782,0.344346
5783,0.615386
5784,0.316346
5785,0.372346
5786,0.587386
5787,0.587386
5788,0.344346
5789,0.344346
5790,0.129306
5791,1.045466
5792,0.587386
5793,0.101306
5794,0.316346
5795,0.559386
5796,0.372346
5797,0.587386
5798,0.101306
5799,0.802426
5800,0.316346
5801,0.802426
5802,0.559386
5803,0.559386
5804,0.615386
5805,0.858426
5806,0.073306
5807,0.073306
5808,0.157306
5809,0.129306
5810,0.344346
5811,0.615386
5812,0.344346
5813,0.372346
5814,0.344346
5815,0.400346
5816,0.101306
5817,0.615386
5818,0.101306
5819,0.344346
5820,0.615386
5821,0.830426
5822,0.372346
5823,0.587386
5824,0.400346
5825,0.344346
5826,0.615386
5827,0.185306
5828,0.559386
5829,0.344346
5830,0.559386
5831,0.615386
5832,0.587386
5833,0.344346
5834,0.372346
5835,0.643386
5836,1.288506
5837,0.559386
5838,0.559386
5839,0.615386
5840,1.045466
5841,0.344346
5842,0.559386
5843,0.101306
5844,0.316346
5845,0.344346
5846,0.344346
5847,0.316346
5848,0.830426
5849,0.101306
5850,0.587386
5851,0.344346
5852,0.587386
5853,0.344346
5854,0.587386
5855,0.372346
5856,0.559386
5857,0.830426
5858,0.400346
5859,0.073306
5860,0.372346
5861,0.400346
5862,0.129306
5863,0.344346
5864,0.129306
5865,0.101306
5866,0.400346
5867,0.559386
5868,0.129306
5869,0.073306
5870,0.316346
5871,0.559386
5872,0.615386
5873,0.344346
5874,0.101306
5875,0.344346
5876,0.587386
5877,0.101306
5878,0.400346
5879,0.372346
5880,0.615386
5881,0.129306
5882,0.185306
5883,0.802426
5884,0.372346
5885,0.129306
5886,0.615386
5887,1.073466
5888,0.830426
5889,0.802426
5890,0.101306
5891,0.372346
5892,0.157306
5893,0.316346
5894,0.073306
5895,0.615386
5896,0.129306
5897,0.129306
5898,0.587386
5899,0.587386
5900,0.559386
5901,0.316346
5902,0.802426
5903,0.372346
5904,0.344346
5905,0.101306
5906,0.129306
5907,0.587386
5908,0.344346
5909,0.372346
5910,0.400346
5911,0.316346
5912,0.316346
5913,0.372346
5914,0.316346
5915,0.344346
5916,0.830426
5917,0.587386
5918,0.344346
5919,0.344346
5920,0.344346
5921,0.559386
5922,0.587386
5923,0.344346
5924,0.615386
5925,0.101306
5926,0.559386
5927,0.073306
5928,0.400346
5929,0.316346
5930,0.316346
5931,0.185306
5932,0.400346
5933,0.316346
5934,0.316346
5935,0.073306
5936,0.129306
5937,0.073306
5938,0.615386
5939,0.073306
5940,0.157306
5941,0.802426
5942,0.316346
5943,0.129306
5944,0.316346
5945,0.559386
5946,0.101306
5947,0.559386
5948,0.129306
5949,0.559386
5950,0.316346
5951,0.101306
5952,0.372346
5953,0.073306
5954,0.400346
5955,0.101306
5956,0.587386
5957,0.129306
5958,0.101306
5959,0.587386
5960,0.587386
5961,0.372346
5962,0.802426
5963,0.073306
5964,0.157306
5965,0.157306
5966,0.587386
5967,0.372346
5968,0.344346
5969,0.316346
5970,0.615386
5971,0.559386
5972,0.157306
5973,0.316346
5974,0.372346
5975,0.587386
5976,0.400346
5977,0.316346
5978,0.858426
5979,0.615386
5980,0.101306
5981,0.559386
5982,0.802426
5983,0.129306
5984,0.559386
5985,0.587386
5986,0.344346
5987,0.101306
5988,0.372346
5989,0.344346
5990,0.344346
5991,0.316346
5992,0.372346
5993,0.101306
5994,0.344346
5995,0.344346
5996,0.073306
5997,0.129306
5998,0.587386
5999,0.559386
6000,0.559386
6001,0.316346
6002,0.101306
6003,0.316346
6004,0.344346
6005,0.316346
6006,0.587386
6007,0.559386
6008,0.587386
6009,0.858426
6010,0.101306
6011,0.316346
6012,0.372346
6013,0.615386
6014,0.316346
6015,0.587386
6016,0.802426
6017,0.559386
6018,0.316346
6019,0.830426
6020,0.372346
6021,0.316346
6022,0.858426
6023,0.559386
6024,0.344346
6025,0.344346
6026,0.559386
6027,0.316346
6028,0.615386
6029,0.559386
6030,0.830426
6031,0.559386
6032,0.559386
6033,0.615386
6034,1.045466
6035,0.129306
6036,0.615386
6037,0.101306
6038,0.830426
6039,0.802426
6040,0.073306
6041,0.400346
6042,0.372346
6043,0.129306
6044,0.615386
6045,0.830426
6046,0.344346
6047,0.101306
6048,0.129306
6049,0.802426
6050,0.587386
6051,0.615386
6052,0.559386
6053,0.559386
6054,0.344346
6055,0.372346
6056,0.559386
6057,1.045466
6058,1.045466
6059,0.559386
6060,0.129306
6061,0.372346
6062,0.344346
6063,0.802426
6064,0.157306
6065,0.129306
6066,0.372346
6067,0.587386
6068,0.400346
6069,0.101306
6070,0.129306
6071,0.344346
6072,0.344346
6073,0.615386
6074,0.615386
6075,0.316346
6076,0.129306
6077,0.157306
6078,0.587386
6079,0.073306
6080,0.615386
6081,0.316346
6082,0.587386
6083,0.316346
6084,0.316346
6085,0.428346
6086,0.129306
6087,0.344346
6088,0.587386
6089,0.129306
6090,0.559386
6091,0.316346
6092,0.344346
6093,0.372346
6094,0.157306
6095,0.344346
6096,0.615386
6097,0.101306
6098,0.344346
6099,0.428346
6100,0.372346
6101,0.101306
6102,0.316346
6103,0.129306
6104,0.101306
6105,0.830426
6106,0.129306
6107,0.185306
6108,0.587386
6109,0.344346
6110,0.830426
6111,1.073466
6112,0.344346
6113,0.587386
6114,0.344346
6115,0.372346
6116,0.615386
6117,0.428346
6118,1.073466
6119,0.615386
6120,0.615386
6121,0.073306
6122,0.344346
6123,0.101306
6124,0.559386
6125,0.073306
6126,0.587386
6127,0.316346
6128,0.344346
6129,0.372346
6130,0.101306
6131,0.559386
6132,0.157306
6133,0.587386
6134,0.802426
6135,0.587386
6136,0.372346
6137,0.559386
6138,0.344346
6139,0.587386
6140,0.073306
6141,0.587386
6142,0.344346
6143,0.101306
6144,0.101306
6145,0.157306
6146,0.587386
6147,0.316346
6148,0.587386
6149,0.830426
6150,0.316346
6151,0.129306
6152,0.372346
6153,0.344346
6154,1.045466
6155,0.316346
6156,0.185306
6157,0.073306
6158,0.344346
6159,0.101306
6160,0.372346
6161,0.073306
6162,0.802426
6163,0.587386
6164,0.372346
6165,0.587386
6166,0.101306
6167,0.344346
6168,0.615386
6169,0.344346
6170,0.830426
6171,0.615386
6172,0.372346
6173,0.587386
6174,0.587386
6175,0.129306
6176,0.344346
6177,0.101306
6178,0.344346
6179,0.372346
6180,0.587386
6181,0.129306
6182,0.615386
6183,0.101306
6184,0.615386
6185,0.316346
6186,0.372346
6187,0.559386
6188,0.830426
6189,0.858426
6190,0.129306
6191,0.073306
6192,0.615386
6193,0.559386
6194,0.559386
6195,0.587386
6196,0.101306
6197,0.344346
6198,0.344346
6199,0.101306
6200,0.344346
6201,0.073306
6202,0.587386
6203,0.129306
6204,0.615386
6205,0.101306
6206,0.344346
6207,0.615386
6208,0.372346
6209,0.587386
6210,0.157306
6211,0.344346
6212,0.073306
6213,0.157306
6214,0.101306
6215,0.372346
6216,0.802426
6217,0.372346
6218,0.372346
6219,0.344346
6220,0.316346
6221,0.830426
6222,0.101306
6223,0.316346
6224,0.129306
6225,0.643386
6226,0.073306
6227,0.587386
6228,0.129306
6229,0.101306
6230,1.045466
6231,0.643386
6232,0.073306
6233,0.802426
6234,0.129306
6235,0.344346
6236,0.344346
6237,0.802426
6238,0.316346
6239,0.129306
6240,0.372346
6241,0.372346
6242,0.316346
6243,0.400346
6244,0.101306
6245,0.643386
6246,0.344346
6247,0.101306
6248,0.129306
6249,0.129306
6250,0.587386
6251,0.372346
6252,0.073306
6253,0.073306
6254,0.344346
6255,0.344346
6256,0.587386
6257,0.073306
6258,0.802426
6259,0.101306
6260,0.559386
6261,0.344346
6262,0.615386
6263,0.344346
6264,0.587386
6265,0.858426
6266,0.344346
6267,0.615386
6268,0.101306
6269,0.587386
6270,0.559386
6271,1.045466
6272,0.101306
6273,0.428346
6274,0.101306
6275,0.101306
6276,0.372346
6277,0.559386
6278,0.157306
6279,0.129306
6280,0.129306
6281,0.372346
6282,0.372346
6283,0.372346
6284,0.157306
6285,0.344346
6286,0.344346
6287,0.372346
6288,0.587386
6289,0.101306
6290,0.559386
6291,0.587386
6292,0.344346
6293,0.372346
6294,0.157306
6295,0.101306
6296,0.344346
6297,0.129306
6298,0.587386
6299,0.615386
6300,0.587386
6301,0.344346
6302,0.587386
6303,0.073306
6304,0.830426
6305,0.587386
6306,0.344346
6307,0.587386
6308,0.372346
6309,0.559386
6310,0.344346
6311,0.830426
6312,0.129306
6313,0.372346
6314,0.129306
6315,0.830426
6316,0.372346
6317,0.344346
6318,0.344346
6319,0.400346
6320,0.316346
6321,0.344346
6322,0.101306
6323,0.372346
6324,0.830426
6325,0.802426
6326,0.344346
6327,0.400346
6328,0.157306
6329,0.802426
6330,0.587386
6331,0.316346
6332,0.101306
6333,0.615386
6334,0.101306
6335,0.344346
6336,0.316346
6337,0.344346
6338,0.671386
6339,0.316346
6340,0.344346
6341,0.587386
6342,0.372346
6343,0.559386
6344,0.316346
6345,0.316346
6346,0.400346
6347,0.101306
6348,0.129306
6349,0.129306
6350,0.129306
6351,0.587386
6352,0.587386
6353,0.157306
6354,0.344346
6355,0.400346
6356,0.372346
6357,0.344346
6358,0.316346
6359,0.372346
6360,0.344346
6361,0.671386
6362,0.129306
6363,0.615386
6364,0.587386
6365,0.101306
6366,0.559386
6367,0.344346
6368,0.587386
6369,0.344346
6370,0.559386
6371,0.101306
6372,0.830426
6373,0.129306
6374,0.073306
6375,0.858426
6376,0.101306
6377,0.400346
6378,0.344346
6379,0.101306
6380,0.615386
6381,0.372346
6382,0.615386
6383,0.559386
6384,0.587386
6385,0.129306
6386,0.400346
6387,0.559386
6388,0.615386
6389,0.101306
6390,0.344346
6391,0.559386
6392,0.344346
6393,0.344346
6394,0.587386
6395,0.316346
6396,0.830426
6397,0.372346
6398,0.400346
6399,0.372346
6400,0.344346
6401,0.372346
6402,0.587386
6403,0.316346
6404,0.157306
6405,0.372346
6406,0.316346
6407,0.372346
6408,0.587386
6409,0.344346
6410,0.559386
6411,0.101306
6412,0.372346
6413,0.400346
6414,0.101306
6415,0.372346
6416,1.045466
6417,0.316346
6418,0.344346
6419,0.372346
6420,1.288506
6421,0.559386
6422,0.587386
6423,0.802426
6424,0.344346
6425,0.344346
6426,0.129306
6427,0.559386
6428,0.344346
6429,0.101306
6430,0.802426
6431,0.615386
6432,0.101306
6433,0.802426
6434,0.157306
6435,0.101306
6436,0.372346
6437,0.129306
6438,0.101306
6439,0.344346
6440,0.372346
6441,0.400346
6442,0.559386
6443,0.073306
6444,0.615386
6445,0.372346
6446,0.615386
6447,0.101306
6448,0.344346
6449,0.587386
6450,0.073306
6451,0.587386
6452,0.344346
6453,0.316346
6454,0.101306
6455,0.344346
6456,0.559386
6457,0.344346
6458,0.316346
6459,0.615386
6460,0.344346
6461,0.344346
6462,0.372346
6463,0.344346
6464,0.559386
6465,0.400346
6466,0.316346
6467,0.802426
6468,0.101306
6469,0.316346
6470,0.587386
6471,0.073306
6472,0.344346
6473,0.316346
6474,0.615386
6475,0.372346
6476,0.101306
6477,0.073306
6478,0.101306
6479,0.372346
6480,0.073306
6481,0.587386
6482,0.073306
6483,0.559386
6484,0.344346
6485,0.157306
6486,0.101306
6487,0.587386
6488,0.316346
6489,0.615386
6490,0.101306
6491,0.344346
6492,0.587386
6493,0.073306
6494,0.559386
6495,0.802426
6496,0.559386
6497,0.802426
6498,0.129306
6499,0.587386
6500,0.129306
6501,0.372346
6502,0.344346
6503,0.802426
6504,0.316346
6505,0.615386
6506,0.587386
6507,0.372346
6508,0.587386
6509,0.559386
6510,0.129306
6511,0.587386
6512,0.830426
6513,0.316346
6514,0.559386
6515,0.559386
6516,0.830426
6517,0.802426
6518,0.615386
6519,0.316346
6520,0.587386
6521,0.587386
6522,0.101306
6523,0.316346
6524,0.344346
6525,0.830426
6526,0.802426
6527,0.316346
6528,0.344346
6529,0.587386
6530,0.615386
6531,0.129306
6532,0.344346
6533,0.559386
6534,0.372346
6535,0.157306
6536,0.344346
6537,0.802426
6538,0.615386
6539,0.559386
6540,0.587386
6541,0.615386
6542,0.587386
6543,0.372346
6544,0.615386
6545,1.045466
6546,0.643386
6547,0.615386
6548,0.101306
6549,0.101306
6550,0.316346
6551,0.101306
6552,0.587386
6553,0.316346
6554,0.587386
6555,0.559386
